txn_id,card_id,device_id,ip,merchant_id,amount,ts,geo,label
TXN_000788,CARD_0104,DEV_0021,175.92.87.45,MERCH_0024,836.24,2026-08-04 01:53:00,IN-Mumbai,0
TXN_000789,CARD_0070,DEV_0025,217.225.51.135,MERCH_0000,599.26,2026-08-31 03:31:00,IN-Mumbai,0
TXN_000790,CARD_0068,DEV_0096,70.226.217.125,MERCH_0038,78.06,2026-09-01 04:02:00,IN-Chennai,0
TXN_000791,CARD_0194,DEV_0094,6.25.170.63,MERCH_0021,427.94,2026-08-10 09:10:00,IN-Hyderabad,0
TXN_000792,CARD_0061,DEV_0084,131.69.35.71,MERCH_0006,230.08,2026-08-14 08:41:00,IN-Kolkata,0
TXN_000793,CARD_0116,DEV_0154,29.147.121.78,MERCH_0007,1333.57,2026-08-14 05:03:00,IN-Chennai,0
TXN_000794,CARD_0135,DEV_0121,167.110.220.116,MERCH_0032,1136.46,2026-08-21 04:27:00,IN-Chennai,0
TXN_000795,CARD_0169,DEV_0011,183.43.88.11,MERCH_0020,207.16,2026-08-03 10:59:00,IN-Hyderabad,0
TXN_000796,CARD_0113,DEV_0109,190.21.230.233,MERCH_0030,803.71,2026-08-10 10:41:00,IN-Ahmedabad,0
TXN_000797,CARD_0179,DEV_0133,137.122.158.248,MERCH_0036,383.96,2026-08-14 23:33:00,IN-Bangalore,0
TXN_000798,CARD_0183,DEV_0029,190.21.230.233,MERCH_0030,405.54,2026-08-26 16:16:00,IN-Pune,0
TXN_000799,CARD_0138,DEV_0071,80.192.168.209,MERCH_0014,430.73,2026-08-22 20:45:00,IN-Hyderabad,0
TXN_000800,CARD_0065,DEV_0125,214.99.188.174,MERCH_0005,3948.61,2026-08-26 21:28:00,IN-Kolkata,0
TXN_000801,CARD_0177,DEV_0097,203.0.113.66,MERCH_0035,950.37,2026-08-22 07:28:00,IN-Delhi,0
TXN_000802,CARD_0111,DEV_0087,208.69.32.184,MERCH_0037,462.58,2026-08-22 07:45:00,IN-Kolkata,0
TXN_000803,CARD_0048,DEV_0097,55.174.248.50,MERCH_0036,287.78,2026-08-27 05:06:00,IN-Kolkata,0
TXN_000804,CARD_0000,DEV_0032,190.21.230.233,MERCH_0033,429.0,2026-08-05 15:25:00,IN-Mumbai,0
TXN_000805,CARD_0154,DEV_0037,99.41.191.58,MERCH_0018,742.19,2026-08-27 15:30:00,IN-Kolkata,0
TXN_000806,CARD_0056,DEV_0008,6.25.170.63,MERCH_0038,177.29,2026-08-11 18:05:00,IN-Delhi,0
TXN_000807,CARD_0079,DEV_0055,114.120.185.26,MERCH_0031,2344.89,2026-08-26 21:04:00,IN-Ahmedabad,0
TXN_000808,CARD_0180,DEV_0057,165.89.237.252,MERCH_0003,100.16,2026-08-29 19:41:00,IN-Hyderabad,0
TXN_000809,CARD_0198,DEV_0040,66.148.167.31,MERCH_0001,124.37,2026-08-10 07:26:00,IN-Bangalore,0
TXN_000810,CARD_0100,DEV_0072,85.48.197.73,MERCH_0018,465.81,2026-08-10 22:49:00,IN-Pune,0
TXN_000811,CARD_0049,DEV_0077,219.46.196.119,MERCH_0029,1257.27,2026-08-07 13:21:00,IN-Pune,0
TXN_000812,CARD_0041,DEV_0055,55.174.248.50,MERCH_0012,456.14,2026-08-12 09:16:00,IN-Pune,0
TXN_000813,CARD_0166,DEV_0037,10.0.0.20,MERCH_0027,87831.78,2026-08-06 07:08:00,US-NewYork,1
TXN_000814,CARD_0109,DEV_0013,80.166.43.227,MERCH_0007,435.37,2026-08-24 20:11:00,IN-Delhi,0
TXN_000815,CARD_0166,DEV_0101,166.183.31.102,MERCH_0031,425.48,2026-08-12 18:05:00,IN-Pune,0
TXN_000816,CARD_0176,DEV_0022,5.131.110.214,MERCH_0029,356.26,2026-08-24 15:31:00,IN-Chennai,0
TXN_000817,CARD_0166,DEV_0021,80.173.179.2,MERCH_0007,527.01,2026-08-03 17:15:00,IN-Kolkata,0
TXN_000818,CARD_0164,DEV_0024,205.117.180.57,MERCH_0037,599.83,2026-08-09 07:09:00,IN-Mumbai,0
TXN_000819,CARD_0098,DEV_0083,90.158.200.34,MERCH_0004,465.96,2026-08-03 03:51:00,IN-Ahmedabad,0
TXN_000820,CARD_0137,DEV_0149,90.158.200.34,MERCH_0034,698.98,2026-08-31 14:21:00,IN-Delhi,0
TXN_000821,CARD_0166,DEV_0046,137.117.181.19,MERCH_0000,194.44,2026-08-23 01:19:00,IN-Delhi,0
TXN_000822,CARD_0114,DEV_0022,159.167.113.166,MERCH_0035,928.65,2026-08-26 21:32:00,IN-Delhi,0
TXN_000823,CARD_0192,DEV_0139,81.130.191.245,MERCH_0009,49857.79,2026-08-26 19:42:00,RU-Moscow,1
TXN_000824,CARD_0168,DEV_0132,114.120.185.26,MERCH_CRYPTO,114621.46,2026-08-18 19:35:00,US-NewYork,1
TXN_000825,CARD_0168,DEV_0090,171.157.23.57,MERCH_0038,1250.22,2026-08-26 03:10:00,IN-Pune,0
TXN_000826,CARD_0130,DEV_0141,112.205.40.102,MERCH_0013,400.27,2026-08-27 23:47:00,IN-Bangalore,0
TXN_000827,CARD_0091,DEV_0041,109.26.147.154,MERCH_0025,738.12,2026-08-04 04:12:00,IN-Delhi,0
TXN_000828,CARD_0021,DEV_0068,90.158.200.34,MERCH_0012,706.02,2026-08-13 03:20:00,IN-Bangalore,0
TXN_000829,CARD_0095,DEV_0039,137.122.158.248,MERCH_0020,879.38,2026-08-03 00:23:00,IN-Chennai,0
TXN_000830,CARD_0111,DEV_0140,37.209.79.20,MERCH_0026,311.84,2026-08-05 00:37:00,IN-Kolkata,0
TXN_000831,CARD_0084,DEV_0056,10.0.0.20,MERCH_0024,451.5,2026-08-15 23:38:00,IN-Kolkata,0
TXN_000832,CARD_0026,DEV_0125,56.58.176.111,MERCH_0006,1105.85,2026-08-26 21:02:00,IN-Mumbai,0
TXN_000833,CARD_0089,DEV_0043,10.0.0.20,MERCH_0020,3308.47,2026-08-19 15:55:00,IN-Chennai,0
TXN_000834,CARD_0192,DEV_0141,118.32.56.215,MERCH_0038,2439.55,2026-08-16 18:54:00,IN-Hyderabad,0
TXN_000835,CARD_0103,DEV_0032,123.205.218.176,MERCH_0009,1817.01,2026-08-26 16:35:00,IN-Pune,0
TXN_000836,CARD_0145,DEV_0155,155.76.170.21,MERCH_0026,1019.09,2026-08-30 02:11:00,IN-Hyderabad,0
TXN_000837,CARD_0117,DEV_0109,10.0.0.10,MERCH_0033,668.31,2026-08-16 09:16:00,IN-Pune,0
TXN_000838,CARD_0183,DEV_0023,87.203.41.219,MERCH_0005,539.14,2026-08-22 02:03:00,IN-Pune,0
TXN_000839,CARD_0186,DEV_0002,183.43.88.11,MERCH_0027,784.37,2026-08-28 05:39:00,IN-Mumbai,0
TXN_000840,CARD_0130,DEV_0001,85.48.197.73,MERCH_0027,454.7,2026-08-26 06:55:00,IN-Bangalore,0
TXN_000841,CARD_0136,DEV_0134,3.25.254.214,MERCH_0014,6517.19,2026-08-21 09:10:00,IN-Mumbai,0
TXN_000842,CARD_0019,DEV_0097,187.154.234.165,MERCH_0010,2231.0,2026-08-26 10:18:00,IN-Kolkata,0
TXN_000843,CARD_0028,DEV_0067,131.69.35.71,MERCH_0013,355.28,2026-08-21 03:07:00,IN-Chennai,0
TXN_000844,CARD_0188,DEV_0009,62.213.95.171,MERCH_0029,2360.62,2026-08-14 13:59:00,IN-Ahmedabad,0
TXN_000845,CARD_0158,DEV_0090,131.69.35.71,MERCH_0006,867.54,2026-08-29 21:07:00,IN-Kolkata,0
TXN_000846,CARD_0089,DEV_0050,56.58.176.111,MERCH_0005,175.52,2026-08-24 00:35:00,IN-Chennai,0
TXN_000847,CARD_0131,DEV_0064,90.188.58.196,MERCH_0014,650.01,2026-08-13 19:19:00,IN-Delhi,0
TXN_000848,CARD_0101,DEV_0112,171.4.238.231,MERCH_0010,226.76,2026-08-15 21:48:00,IN-Delhi,0
TXN_000849,CARD_0090,DEV_0048,82.242.195.99,MERCH_0018,1357.92,2026-09-01 05:35:00,IN-Chennai,0
TXN_000850,CARD_0034,DEV_0126,53.35.106.151,MERCH_0008,210.2,2026-08-17 10:09:00,IN-Bangalore,0
TXN_000851,CARD_0192,DEV_0027,128.73.118.119,MERCH_0001,548.52,2026-08-14 07:09:00,IN-Hyderabad,0
TXN_000852,CARD_0039,DEV_0087,198.51.100.23,MERCH_0027,187.79,2026-08-31 21:01:00,IN-Mumbai,0
TXN_000853,CARD_0152,DEV_0109,46.252.237.194,MERCH_0015,461.04,2026-08-12 17:31:00,IN-Kolkata,0
TXN_000854,CARD_0039,DEV_0026,209.75.120.27,MERCH_0032,1233.41,2026-08-23 23:49:00,IN-Mumbai,0
TXN_000855,CARD_0046,DEV_0102,191.214.79.227,MERCH_0002,359.01,2026-08-05 14:11:00,IN-Kolkata,0
TXN_000856,CARD_0049,DEV_0059,34.128.89.29,MERCH_0014,450.84,2026-08-13 02:17:00,IN-Pune,0
TXN_000857,CARD_0109,DEV_0012,82.242.195.99,MERCH_0011,1026.41,2026-08-09 07:01:00,IN-Ahmedabad,0
TXN_000858,CARD_0000,DEV_0025,205.117.180.57,MERCH_0027,415.13,2026-08-17 20:37:00,IN-Mumbai,0
TXN_000859,CARD_0064,DEV_0141,85.75.1.71,MERCH_0008,108.66,2026-08-15 22:48:00,IN-Ahmedabad,0
TXN_000860,CARD_0092,DEV_0060,76.167.212.45,MERCH_0017,941.32,2026-08-16 01:12:00,IN-Chennai,0
TXN_000861,CARD_0149,DEV_0150,174.70.49.232,MERCH_0012,1018.2,2026-08-27 15:45:00,IN-Chennai,0
TXN_000862,CARD_0180,DEV_0121,171.157.23.57,MERCH_0012,742.07,2026-08-28 00:11:00,IN-Bangalore,0
TXN_000863,CARD_0184,DEV_0143,62.213.95.171,MERCH_0022,738.27,2026-08-26 16:18:00,IN-Kolkata,0
TXN_000864,CARD_0093,DEV_0128,76.151.11.251,MERCH_0001,629.11,2026-08-27 03:40:00,IN-Delhi,0
TXN_000865,CARD_0153,DEV_0136,198.51.100.23,MERCH_0032,1740.1,2026-08-26 15:06:00,IN-Mumbai,0
TXN_000866,CARD_0019,DEV_0069,205.117.180.57,MERCH_0013,1366.39,2026-08-09 07:39:00,IN-Kolkata,0
TXN_000867,CARD_0000,DEV_0134,166.183.31.102,MERCH_0016,692.16,2026-08-22 14:01:00,IN-Mumbai,0
TXN_000868,CARD_0056,DEV_0013,38.223.46.243,MERCH_0015,1642.84,2026-08-20 06:38:00,IN-Delhi,0
TXN_000869,CARD_0053,DEV_0034,62.213.95.171,MERCH_0026,1488.56,2026-09-01 10:24:00,IN-Mumbai,0
TXN_000870,CARD_0156,DEV_0071,159.167.113.166,MERCH_0011,205.85,2026-08-29 21:23:00,IN-Delhi,0
TXN_000871,CARD_0004,DEV_0065,66.148.167.31,MERCH_0038,1229.05,2026-08-05 22:51:00,IN-Pune,0
TXN_000872,CARD_0052,DEV_0101,172.62.210.91,MERCH_0009,193.47,2026-08-22 10:56:00,IN-Ahmedabad,0
TXN_000873,CARD_0059,DEV_0045,112.9.235.236,MERCH_0012,363.81,2026-08-12 17:59:00,IN-Kolkata,0
TXN_000874,CARD_0125,DEV_0155,37.209.79.20,MERCH_0012,292.56,2026-08-24 06:52:00,IN-Chennai,0
TXN_000875,CARD_0036,DEV_0134,24.216.185.5,MERCH_0008,967.77,2026-08-21 08:03:00,IN-Ahmedabad,0
TXN_000876,CARD_0192,DEV_0003,128.73.118.119,MERCH_0002,543.89,2026-08-05 00:58:00,IN-Hyderabad,0
TXN_000877,CARD_0063,DEV_0002,2.104.154.243,MERCH_0006,811.89,2026-08-20 07:34:00,IN-Pune,0
TXN_000878,CARD_0188,DEV_0113,218.232.46.170,MERCH_0010,620.71,2026-08-28 15:07:00,IN-Ahmedabad,0
TXN_000879,CARD_0084,DEV_0031,38.223.46.243,MERCH_0001,1474.33,2026-08-21 09:37:00,IN-Ahmedabad,0
TXN_000880,CARD_0011,DEV_0000,142.193.233.239,MERCH_0014,1845.42,2026-08-18 23:48:00,IN-Kolkata,0
TXN_000881,CARD_0058,DEV_0028,76.151.11.251,MERCH_0031,1650.81,2026-08-25 18:57:00,IN-Ahmedabad,0
TXN_000882,CARD_0028,DEV_0021,131.99.178.90,MERCH_0002,814.53,2026-08-19 16:07:00,IN-Chennai,0
TXN_000883,CARD_0038,DEV_0077,96.52.63.73,MERCH_0039,282.6,2026-08-08 08:30:00,IN-Chennai,0
TXN_000884,CARD_0073,DEV_0067,137.122.158.248,MERCH_0004,663.92,2026-08-27 18:25:00,IN-Hyderabad,0
TXN_000885,CARD_0000,DEV_0114,96.52.63.73,MERCH_0030,350.63,2026-08-25 17:34:00,IN-Mumbai,0
TXN_000886,CARD_0017,DEV_0032,208.84.224.12,MERCH_0011,295.76,2026-08-13 01:02:00,IN-Kolkata,0
TXN_000887,CARD_0098,DEV_0085,119.144.195.129,MERCH_0008,1107.18,2026-08-10 00:07:00,IN-Ahmedabad,0
TXN_000888,CARD_0167,DEV_0136,38.223.46.243,MERCH_0034,658.79,2026-08-15 01:23:00,IN-Ahmedabad,0
TXN_000889,CARD_0058,DEV_0056,138.63.232.95,MERCH_0005,801.29,2026-08-06 01:21:00,IN-Ahmedabad,0
TXN_000890,CARD_0092,DEV_0034,217.225.51.135,MERCH_0008,75837.45,2026-08-31 17:11:00,SG-Singapore,1
TXN_000891,CARD_0089,DEV_0014,175.92.87.45,MERCH_0008,66.08,2026-08-26 03:43:00,IN-Chennai,0
TXN_000892,CARD_0178,DEV_0013,190.21.230.233,MERCH_0006,1125.92,2026-08-15 07:38:00,IN-Pune,0
TXN_000893,CARD_0148,DEV_0020,87.203.41.219,MERCH_0015,212.14,2026-08-05 11:12:00,IN-Hyderabad,0
TXN_000894,CARD_0003,DEV_0135,90.188.58.196,MERCH_0019,98.29,2026-08-13 13:00:00,IN-Delhi,0
TXN_000895,CARD_0105,DEV_0039,118.32.56.215,MERCH_0003,1015.02,2026-08-12 06:59:00,IN-Mumbai,0
TXN_000896,CARD_0164,DEV_0101,81.130.191.245,MERCH_GIFTCARDS,36034.88,2026-08-24 14:20:00,RU-Moscow,1
TXN_000897,CARD_0174,DEV_0108,25.120.69.100,MERCH_0010,671.79,2026-08-11 19:43:00,IN-Kolkata,0
TXN_000898,CARD_0023,DEV_0100,38.223.46.243,MERCH_0011,565.16,2026-08-26 19:15:00,IN-Kolkata,0
TXN_000899,CARD_0190,DEV_0080,38.223.46.243,MERCH_0025,1668.16,2026-08-04 23:01:00,IN-Chennai,0
TXN_000900,CARD_0097,DEV_0019,131.99.178.90,MERCH_0023,392.04,2026-08-15 14:10:00,IN-Bangalore,0
TXN_000901,CARD_0199,DEV_0054,88.136.1.73,MERCH_0038,371.4,2026-08-31 05:17:00,IN-Kolkata,0
TXN_000902,CARD_0193,DEV_0068,112.9.235.236,MERCH_0005,829.49,2026-08-23 22:52:00,IN-Delhi,0
TXN_000903,CARD_0144,DEV_0072,24.110.192.108,MERCH_0025,204.47,2026-08-10 11:29:00,IN-Mumbai,0
TXN_000904,CARD_0049,DEV_0128,24.110.192.108,MERCH_0006,233.04,2026-08-14 17:14:00,IN-Pune,0
TXN_000905,CARD_0198,DEV_0009,219.247.54.61,MERCH_0018,507.12,2026-08-05 18:34:00,IN-Bangalore,0
TXN_000906,CARD_0038,DEV_0041,70.226.217.125,MERCH_0032,1863.13,2026-08-28 21:54:00,IN-Chennai,0
TXN_000907,CARD_0186,DEV_0074,46.252.237.194,MERCH_0023,605.87,2026-08-08 16:21:00,IN-Hyderabad,0
TXN_000908,CARD_0110,DEV_0127,210.102.70.224,MERCH_0006,3404.32,2026-08-14 20:32:00,IN-Pune,0
TXN_000909,CARD_0003,DEV_0093,139.18.35.61,MERCH_0022,321.8,2026-08-18 09:49:00,IN-Delhi,0
TXN_000910,CARD_0018,DEV_0113,10.0.0.10,MERCH_0008,629.24,2026-08-11 12:40:00,IN-Hyderabad,0
TXN_000911,CARD_0031,DEV_0158,96.66.30.151,MERCH_0008,1677.85,2026-08-10 06:37:00,IN-Bangalore,0
TXN_000912,CARD_0093,DEV_0115,118.32.56.215,MERCH_0016,222.32,2026-08-04 01:40:00,IN-Hyderabad,0
TXN_000913,CARD_0174,DEV_0143,109.128.233.217,MERCH_0000,2963.96,2026-08-03 04:39:00,IN-Kolkata,0
TXN_000914,CARD_0026,DEV_0118,4.183.121.151,MERCH_0005,1343.64,2026-08-25 07:07:00,IN-Mumbai,0
TXN_000915,CARD_0119,DEV_0027,208.84.224.12,MERCH_0025,318.55,2026-08-08 03:26:00,IN-Ahmedabad,0
TXN_000916,CARD_0110,DEV_0054,92.191.220.38,MERCH_0030,359.62,2026-08-17 12:52:00,IN-Pune,0
TXN_000917,CARD_0071,DEV_0081,179.122.196.60,MERCH_0036,584.71,2026-08-07 16:33:00,IN-Hyderabad,0
TXN_000918,CARD_0153,DEV_0005,25.120.69.100,MERCH_0027,379.5,2026-08-29 15:46:00,IN-Hyderabad,0
TXN_000919,CARD_0064,DEV_0115,56.58.176.111,MERCH_0026,454.8,2026-08-28 16:37:00,IN-Ahmedabad,0
TXN_000920,CARD_0054,DEV_0076,202.225.17.149,MERCH_0010,32.72,2026-08-20 16:32:00,IN-Bangalore,0
TXN_000921,CARD_0089,DEV_0111,100.191.129.192,MERCH_0022,941.4,2026-08-10 13:52:00,IN-Chennai,0
TXN_000922,CARD_0177,DEV_0148,19.226.176.253,MERCH_0039,1420.29,2026-09-01 01:05:00,IN-Delhi,0
TXN_000923,CARD_0082,DEV_0104,70.226.217.125,MERCH_0016,664.31,2026-08-18 02:12:00,IN-Chennai,0
TXN_000924,CARD_0184,DEV_0148,179.122.196.60,MERCH_0008,83429.31,2026-08-11 23:48:00,GB-London,1
TXN_000925,CARD_0055,DEV_0096,4.183.121.151,MERCH_0013,724.39,2026-08-23 22:57:00,IN-Pune,0
TXN_000926,CARD_0053,DEV_0031,219.46.196.119,MERCH_0031,2275.56,2026-08-06 05:52:00,IN-Hyderabad,0
TXN_000927,CARD_0116,DEV_0085,165.89.237.252,MERCH_0007,763.19,2026-08-16 11:45:00,IN-Chennai,0
TXN_000928,CARD_0045,DEV_0097,203.74.70.10,MERCH_0018,916.38,2026-08-15 12:23:00,IN-Ahmedabad,0
TXN_000929,CARD_0168,DEV_0139,162.155.140.152,MERCH_0006,1855.43,2026-08-12 14:04:00,IN-Pune,0
TXN_000930,CARD_0113,DEV_0116,123.205.218.176,MERCH_0035,1324.78,2026-08-31 00:17:00,IN-Ahmedabad,0
TXN_000931,CARD_0029,DEV_0101,10.0.0.10,MERCH_0000,314.65,2026-08-11 03:01:00,IN-Hyderabad,0
TXN_000932,CARD_0095,DEV_0106,131.69.35.71,MERCH_0015,1475.68,2026-08-09 09:32:00,IN-Chennai,0
TXN_000933,CARD_0106,DEV_0132,55.174.248.50,MERCH_GIFTCARDS,99051.01,2026-08-31 07:15:00,GB-London,1
TXN_000934,CARD_0153,DEV_0013,81.130.191.245,MERCH_0036,175.11,2026-08-24 17:47:00,IN-Pune,0
TXN_000935,CARD_0032,DEV_0040,221.203.187.24,MERCH_0027,534.13,2026-08-14 17:29:00,IN-Bangalore,0
TXN_000936,CARD_0025,DEV_0066,219.247.54.61,MERCH_0035,1704.06,2026-08-26 17:56:00,IN-Chennai,0
TXN_000937,CARD_0082,DEV_0139,182.213.148.30,MERCH_0005,163.58,2026-08-28 06:03:00,IN-Chennai,0
TXN_000938,CARD_0097,DEV_0091,138.63.232.95,MERCH_0009,83446.32,2026-08-26 13:20:00,AE-Dubai,1
TXN_000939,CARD_0167,DEV_0096,190.21.230.233,MERCH_0016,4539.84,2026-08-18 23:36:00,IN-Ahmedabad,0
TXN_000940,CARD_0013,DEV_0026,109.26.147.154,MERCH_0007,1105.38,2026-08-25 22:53:00,IN-Hyderabad,0
TXN_000941,CARD_0152,DEV_0053,59.46.222.251,MERCH_0025,655.95,2026-08-26 01:00:00,IN-Kolkata,0
TXN_000942,CARD_0125,DEV_0080,210.102.70.224,MERCH_0028,1056.77,2026-08-13 16:00:00,IN-Chennai,0
TXN_000943,CARD_0041,DEV_0088,209.75.120.27,MERCH_0030,270.61,2026-09-01 00:51:00,IN-Mumbai,0
TXN_000944,CARD_0153,DEV_0155,171.157.23.57,MERCH_0001,432.03,2026-08-25 06:55:00,IN-Mumbai,0
TXN_000945,CARD_0005,DEV_0007,171.4.238.231,MERCH_0020,85.06,2026-08-25 13:31:00,IN-Mumbai,0
TXN_000946,CARD_0056,DEV_0089,219.46.196.119,MERCH_0035,362.04,2026-08-26 17:40:00,IN-Delhi,0
TXN_000947,CARD_0075,DEV_0071,43.153.14.12,MERCH_0025,411.15,2026-08-09 22:23:00,IN-Chennai,0
TXN_000948,CARD_0149,DEV_0108,20.151.51.130,MERCH_0038,566.58,2026-08-05 18:08:00,IN-Chennai,0
TXN_000949,CARD_0069,DEV_0090,62.213.95.171,MERCH_0023,530.79,2026-08-04 03:32:00,IN-Hyderabad,0
TXN_000950,CARD_0161,DEV_0150,114.120.185.26,MERCH_0026,152.45,2026-08-12 01:03:00,IN-Ahmedabad,0
TXN_000951,CARD_0154,DEV_0082,214.99.188.174,MERCH_0027,557.05,2026-08-03 03:18:00,IN-Hyderabad,0
TXN_000952,CARD_0047,DEV_0080,88.136.1.73,MERCH_0007,527.54,2026-08-29 04:35:00,IN-Chennai,0
TXN_000953,CARD_0081,DEV_0059,37.209.79.20,MERCH_0035,775.53,2026-08-17 12:43:00,IN-Pune,0
TXN_000954,CARD_0098,DEV_0155,182.213.148.30,MERCH_0004,284.52,2026-08-22 20:10:00,IN-Ahmedabad,0
TXN_000955,CARD_0165,DEV_0126,82.242.195.99,MERCH_0031,470.64,2026-08-12 16:34:00,IN-Hyderabad,0
TXN_000956,CARD_0070,DEV_0060,149.250.76.115,MERCH_0036,975.61,2026-08-26 20:23:00,IN-Mumbai,0
TXN_000957,CARD_0072,DEV_0072,99.41.191.58,MERCH_0009,111164.31,2026-08-06 07:03:00,US-NewYork,1
TXN_000958,CARD_0103,DEV_0004,90.188.58.196,MERCH_0008,23912.02,2026-08-08 05:14:00,RU-Moscow,1
TXN_000959,CARD_0024,DEV_0102,137.117.181.19,MERCH_0005,161.99,2026-08-13 14:33:00,IN-Hyderabad,0
TXN_000960,CARD_0198,DEV_0031,10.0.0.10,MERCH_0023,646.35,2026-08-04 15:06:00,IN-Bangalore,0
TXN_000961,CARD_0158,DEV_0111,76.151.11.251,MERCH_0014,277.14,2026-08-22 07:14:00,IN-Kolkata,0
TXN_000962,CARD_0022,DEV_0013,5.123.73.75,MERCH_0016,705.06,2026-08-15 17:01:00,IN-Delhi,0
TXN_000963,CARD_0011,DEV_0097,85.48.197.73,MERCH_0017,336.81,2026-08-18 15:34:00,IN-Kolkata,0
TXN_000964,CARD_0043,DEV_0114,70.226.217.125,MERCH_0007,2266.28,2026-08-05 22:38:00,IN-Hyderabad,0
TXN_000965,CARD_0135,DEV_0123,139.18.35.61,MERCH_0014,1967.71,2026-08-10 17:54:00,IN-Chennai,0
TXN_000966,CARD_0067,DEV_0052,87.203.41.219,MERCH_0004,1317.92,2026-08-28 17:29:00,IN-Delhi,0
TXN_000967,CARD_0126,DEV_0124,34.128.89.29,MERCH_0006,614.02,2026-08-31 21:35:00,IN-Chennai,0
TXN_000968,CARD_0053,DEV_0129,198.170.68.12,MERCH_0006,1692.46,2026-08-08 11:36:00,IN-Mumbai,0
TXN_000969,CARD_0033,DEV_0051,174.70.49.232,MERCH_0025,548.11,2026-08-15 22:44:00,IN-Kolkata,0
TXN_000970,CARD_0017,DEV_0026,130.108.79.169,MERCH_0009,3459.66,2026-08-25 00:35:00,IN-Delhi,0
TXN_000971,CARD_0027,DEV_0121,172.62.210.91,MERCH_0033,612.5,2026-08-21 13:10:00,IN-Kolkata,0
TXN_000972,CARD_0090,DEV_0128,80.166.43.227,MERCH_0027,587.24,2026-08-07 10:51:00,IN-Chennai,0
TXN_000973,CARD_0085,DEV_0108,114.120.185.26,MERCH_0012,215.43,2026-08-20 02:11:00,IN-Ahmedabad,0
TXN_000974,CARD_0048,DEV_0027,10.29.188.213,MERCH_0003,938.82,2026-08-05 11:04:00,IN-Kolkata,0
TXN_000975,CARD_0063,DEV_0061,171.157.23.57,MERCH_0004,2796.1,2026-08-22 12:05:00,IN-Pune,0
TXN_000976,CARD_0025,DEV_0056,169.205.35.37,MERCH_0017,521.8,2026-08-04 06:29:00,IN-Chennai,0
TXN_000977,CARD_0052,DEV_0000,205.117.180.57,MERCH_0006,295.64,2026-08-23 05:34:00,IN-Ahmedabad,0
TXN_000978,CARD_0128,DEV_0017,205.117.180.57,MERCH_0010,368.99,2026-08-04 04:24:00,IN-Mumbai,0
TXN_000979,CARD_0085,DEV_0067,76.151.11.251,MERCH_0004,593.68,2026-08-26 01:00:00,IN-Ahmedabad,0
TXN_000980,CARD_0173,DEV_0028,96.52.63.73,MERCH_0002,649.37,2026-09-01 01:18:00,IN-Bangalore,0
TXN_000981,CARD_0004,DEV_0037,59.46.222.251,MERCH_0006,697.05,2026-08-19 06:27:00,IN-Pune,0
TXN_000982,CARD_0077,DEV_0093,88.136.1.73,MERCH_0029,320.66,2026-08-17 05:17:00,IN-Ahmedabad,0
TXN_000983,CARD_0090,DEV_0028,113.81.186.96,MERCH_0017,3090.21,2026-08-17 07:24:00,IN-Chennai,0
TXN_000984,CARD_0132,DEV_0036,169.205.35.37,MERCH_0022,556.92,2026-08-31 13:17:00,IN-Delhi,0
TXN_000985,CARD_0007,DEV_0096,203.0.113.66,MERCH_0006,1062.11,2026-08-12 21:28:00,IN-Mumbai,0
TXN_000986,CARD_0070,DEV_0134,167.209.59.36,MERCH_0011,101.63,2026-08-07 16:44:00,IN-Mumbai,0
TXN_000987,CARD_0173,DEV_0133,90.13.212.14,MERCH_0021,489.3,2026-08-17 10:10:00,IN-Bangalore,0
TXN_000988,CARD_0156,DEV_0028,169.205.35.37,MERCH_0000,1328.3,2026-08-11 18:55:00,IN-Delhi,0
TXN_000989,CARD_0175,DEV_0041,80.173.179.2,MERCH_0019,319.08,2026-08-25 15:50:00,IN-Mumbai,0
TXN_000990,CARD_0073,DEV_0151,167.77.253.247,MERCH_0007,247.52,2026-08-19 02:00:00,IN-Hyderabad,0
TXN_000991,CARD_0125,DEV_0143,10.0.0.30,MERCH_0009,1610.67,2026-08-12 21:54:00,IN-Chennai,0
TXN_000992,CARD_0022,DEV_0074,179.122.196.60,MERCH_0014,184.29,2026-08-26 00:07:00,IN-Chennai,0
TXN_000993,CARD_0121,DEV_0025,198.170.68.12,MERCH_0016,959.52,2026-08-21 04:15:00,IN-Mumbai,0
TXN_000994,CARD_0077,DEV_0148,113.81.186.96,MERCH_0008,999.99,2026-08-24 14:38:00,IN-Ahmedabad,0
TXN_000995,CARD_0196,DEV_0076,165.89.237.252,MERCH_0036,341.2,2026-08-26 07:43:00,IN-Hyderabad,0
TXN_000996,CARD_0160,DEV_0035,96.66.30.151,MERCH_0033,1864.47,2026-08-24 03:38:00,IN-Chennai,0
TXN_000997,CARD_0177,DEV_0105,142.193.233.239,MERCH_0029,548.55,2026-08-16 05:23:00,IN-Delhi,0
TXN_000998,CARD_0143,DEV_0157,137.122.158.248,MERCH_0018,95585.65,2026-08-13 08:10:00,US-NewYork,1
TXN_000999,CARD_0062,DEV_0075,135.19.172.225,MERCH_0003,775.71,2026-08-15 12:23:00,IN-Delhi,0
TXN_001000,CARD_0100,DEV_0013,217.225.51.135,MERCH_0005,1544.51,2026-09-01 05:25:00,IN-Chennai,0
TXN_001001,CARD_0069,DEV_0144,199.173.26.203,MERCH_0030,1507.23,2026-08-02 22:05:00,IN-Hyderabad,0
